,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1772,2012-12-08,20.856845366623087,27.105534949030357,0.5104527501935969,13,0,8.136591438485997,22.980060216173854,82.67081894332941,69.58684661528396,1014.5788095026297,1014.1494593385263,23.212386520280763,24.405685446282025,0,0
1773,2012-12-09,19.33406717844269,34.449235769668675,0.5297571145759985,13,4,14.722162744660249,17.561840064283473,64.12098421638579,55.41326188485244,1018.9206994556951,1017.6451426504036,20.839123158998174,22.40371673020921,0,0
1774,2012-12-10,19.294470500264325,23.214913217463327,0.4178424237865379,13,0,11.554068647066494,21.708081998620006,77.21761914331451,54.86718066298534,1021.9708920518823,1020.5258377994144,21.00163265701428,22.607951565679468,0,0
1775,2012-12-11,20.96485588960484,24.020897631000675,0.18192724132265087,13,4,6.678563556476406,19.04028540506437,66.50769279462949,55.540727729760796,1020.1356220708686,1016.4105504103264,22.274283790790506,22.863012490407677,0,1
1776,2012-12-12,20.209390150442406,27.65652016248525,2.5167603486786168,13,4,11.882153323327026,14.412260541521269,58.26913079699804,60.59893392934791,1016.2965902789633,1014.9047424687284,24.728183822326287,27.006865937312927,1,1
1777,2012-12-13,20.223685625643988,29.072830884611193,7.1595223153773455,13,4,5.1405904657965085,17.683779123263047,65.32425823963115,55.46256749742153,1018.407432028844,1016.420908837751,23.337234435740253,23.938164644953627,1,1
1778,2012-12-14,18.73632739414856,24.509161040699034,1.6506901805193568,13,0,5.792303947257711,21.48294872585912,68.23422050475429,78.15674818955301,1014.9481219899983,1009.4293120180611,25.67085538729197,27.972267198005827,1,1
1779,2012-12-15,20.259137497173,26.85049334278047,4.12629387982836,0,0,17.360543871690474,15.33810332575307,65.76733750011194,59.01154007281965,1012.160584092208,1011.4964073330472,25.43356690354555,29.54480654701875,1,1
1780,2012-12-16,18.42734556268333,23.77399922075286,5.17365019996229,0,0,8.589922549999137,29.66837054372418,54.39607044854394,70.03009523956628,1011.6852943900341,1011.1906854350656,25.38868678155293,23.18590477168611,1,1
1781,2012-12-17,20.560384117161426,25.86583349790731,3.9180606193096987,13,4,9.315648019351194,23.606688520189362,59.28419491251377,60.17592670811412,1015.5561000206392,1013.8803454820508,23.320222362808643,24.903425782446238,1,0
1782,2012-12-18,20.799850222498826,27.147826353839942,0.3939787307488416,0,0,7.509382633922356,10.963462684634399,62.995071625175036,64.23684798898762,1017.51314800358,1016.0147032789163,24.568435772698198,27.037550364062618,0,0
1783,2012-12-19,19.604793187723327,34.252514733005405,0.2461357104831328,13,14,12.234962196732015,21.214594310484987,59.081999206141354,31.138522967737003,1019.9989923307617,1017.7517497983736,21.929698771780618,22.60213573704848,0,0
1784,2012-12-20,18.67922930413668,24.634433693434204,0.5547239344943853,13,4,10.042603251471633,20.056014204311932,62.72452458474486,55.080930706824205,1019.0835026480607,1016.1895954944333,22.419254887823648,23.789057248128763,0,0
1785,2012-12-21,19.372498325155284,24.73477323705382,-0.0944225878846754,13,4,7.417690267959695,23.885022945881797,61.5204097349442,58.473197414788025,1014.7878558848283,1011.5914117355652,22.102080187755547,24.250997934837237,0,0
1786,2012-12-22,19.77076530736982,23.94981458469909,-0.4688747533427697,13,1,12.307213894115876,25.27260701696473,55.102953123487005,53.82194340841536,1009.3933352455791,1009.531093216268,24.957362797909866,21.854045436494278,0,0
1787,2012-12-23,19.943200857167387,25.879581438320216,-0.6552746285255624,13,0,15.765533759784233,18.589346161490997,74.41386020601183,56.12839223521263,1014.9437672707387,1013.3768088311713,21.585931323302283,24.14966966040261,0,0
1788,2012-12-24,20.65069013646007,25.30205458041997,-0.7276661747955571,13,0,17.226078110520348,20.304536661298325,79.74364189893025,57.74960733826071,1019.7900250134489,1020.2648388682138,21.726607224394375,22.3106670305672,0,0
1789,2012-12-25,21.16396575072263,29.65120529086051,-0.7063779642559069,13,0,15.234928276302293,17.554905804928232,74.71673214860479,48.28065653312218,1021.6887641915323,1019.512898607706,22.55490491317968,21.682003811275493,0,0
1790,2012-12-26,19.345101249621532,27.469545261240317,-0.5259802296251204,13,0,11.77228940706027,17.913782637549197,68.20922970793859,59.144010662065995,1021.3302914764728,1019.9633710125054,22.589485773953086,24.681249349352946,0,1
1791,2012-12-27,20.53362497393048,25.744319438461666,1.200551877663733,13,0,8.247927937323354,14.788510599163745,80.34095328622827,63.17392769359496,1019.4750541570627,1016.7380866807007,23.29780433785635,21.885247393099817,1,1
1792,2012-12-28,20.71647952178053,23.539302261238927,4.305726637827325,0,0,8.669581669743396,18.090065266544578,60.6639632429791,72.04837677580336,1016.4315928547436,1015.2183850762808,24.111699585181533,24.260260269453106,1,1
1793,2012-12-29,20.251814923468572,24.854281040924917,2.217953867026564,13,0,12.939590366460385,21.76464697332604,73.14719092726868,66.96124307966569,1018.4371380689475,1016.5490499704592,23.112042802405345,23.94647747802168,1,1
1794,2012-12-30,19.603818487009423,27.649910014809432,8.233882623094946,0,0,8.574248415461268,11.806763351286518,64.99705300175827,55.8488487015763,1015.8914391561772,1014.4207501277983,22.115317282322728,23.743297137565783,1,1
1795,2012-12-31,19.97810068101819,29.23426035006768,6.38348926074695,13,14,9.612861597580412,20.33590439081004,42.553344420823116,30.344178243912364,1017.6032518527852,1014.7572614997293,25.96436654500336,26.59264186939655,1,0
1796,2013-01-01,20.2,26.2,0.0,2,0,9.0,19.0,70.0,68.0,1012.0,1008.6,23.2,24.1,0,0
1797,2013-01-02,20.3,22.9,0.0,9,9,17.0,24.0,70.0,61.0,1013.8,1015.1,21.8,21.1,0,0
1798,2013-01-03,18.4,24.8,0.0,2,0,7.0,19.0,54.0,54.0,1018.8,1016.6,21.8,23.5,0,0
1799,2013-01-04,18.3,26.6,0.0,4,1,17.0,26.0,59.0,60.0,1016.7,1014.1,24.4,24.8,0,0
1800,2013-01-05,20.9,28.3,0.0,4,1,9.0,17.0,56.0,56.0,1016.1,1014.3,25.2,27.2,0,0
1801,2013-01-06,21.6,28.0,0.0,1,0,13.0,20.0,65.0,56.0,1021.0,1019.7,25.6,27.0,0,0
1802,2013-01-07,21.4,27.5,0.0,8,0,9.0,20.0,74.0,65.0,1022.5,1018.4,23.2,25.9,0,0
1803,2013-01-08,20.9,42.3,0.0,10,7,4.0,28.0,52.0,14.0,1005.8,999.1,27.3,39.8,0,0
1804,2013-01-09,21.1,25.0,0.0,8,10,24.0,28.0,64.0,44.0,999.3,1002.1,22.5,21.7,0,0
1805,2013-01-10,20.2,25.4,0.0,1,1,17.0,24.0,63.0,54.0,1009.7,1009.6,22.3,24.3,0,0
1806,2013-01-11,21.2,29.6,0.0,4,1,4.0,15.0,62.0,59.0,1010.1,1005.5,25.0,27.3,0,0
1807,2013-01-12,23.5,31.2,0.0,13,8,13.0,26.0,53.0,50.0,1005.8,1006.7,29.4,28.1,0,0
1808,2013-01-13,20.7,23.8,0.0,2,10,13.0,19.0,71.0,77.0,1011.5,1008.5,22.4,22.2,0,1
1809,2013-01-14,17.1,23.7,8.6,8,10,17.0,28.0,69.0,49.0,1015.2,1017.5,18.8,22.2,1,0
1810,2013-01-15,16.8,24.9,0.2,7,0,6.0,17.0,62.0,53.0,1019.4,1016.7,20.5,23.1,0,0
1811,2013-01-16,19.1,27.2,0.0,14,0,7.0,24.0,64.0,65.0,1014.6,1011.8,23.2,24.9,0,0
1812,2013-01-17,21.4,29.0,0.0,7,0,2.0,26.0,75.0,67.0,1012.5,1007.9,24.3,26.5,0,0
1813,2013-01-18,21.7,45.8,0.0,0,0,13.0,15.0,62.0,14.0,1002.9,997.9,28.9,44.7,0,0
1814,2013-01-19,21.5,24.8,0.0,8,10,19.0,20.0,65.0,59.0,1013.2,1013.8,22.7,22.4,0,0
1815,2013-01-20,20.2,24.3,0.2,9,2,13.0,15.0,67.0,59.0,1017.3,1016.1,22.3,23.6,0,0
1816,2013-01-21,20.7,26.6,0.2,2,4,2.0,17.0,71.0,52.0,1015.8,1013.4,24.2,25.5,0,0
1817,2013-01-22,20.9,29.6,0.0,5,4,17.0,17.0,63.0,63.0,1010.4,1007.4,26.5,26.5,0,0
1818,2013-01-23,20.7,25.7,0.0,11,8,20.0,26.0,74.0,61.0,1015.3,1015.3,21.8,24.4,0,0
1819,2013-01-24,20.4,29.8,0.0,11,2,20.0,20.0,70.0,52.0,1017.5,1015.3,22.7,29.3,0,0
1820,2013-01-25,21.6,29.2,0.0,3,0,11.0,26.0,69.0,64.0,1012.9,1010.5,25.8,27.6,0,0
1821,2013-01-26,23.7,28.2,0.0,1,4,17.0,30.0,73.0,70.0,1012.5,1011.1,26.5,27.0,0,1
1822,2013-01-27,20.1,22.7,16.8,0,5,6.0,9.0,90.0,90.0,1009.2,1009.0,20.5,20.9,1,1
1823,2013-01-28,20.5,23.0,15.8,4,1,7.0,24.0,88.0,92.0,1009.2,1008.1,22.7,21.6,1,1
1824,2013-01-29,19.3,26.2,95.2,14,10,11.0,24.0,93.0,71.0,1001.7,1004.9,21.5,24.0,1,0
1825,2013-01-30,19.8,26.0,0.8,9,2,11.0,20.0,70.0,58.0,1014.7,1014.0,22.2,24.9,0,0
1826,2013-01-31,21.0,27.8,0.0,3,4,19.0,24.0,66.0,64.0,1013.2,1008.4,25.9,27.2,0,1
1827,2013-02-01,23.006732462731446,23.27272977929353,24.22573052236809,13,8,12.925387725009713,22.01905538656595,79.742211552846,79.15035602683166,1020.0742483552217,1018.8348455570307,20.527058553587178,21.75809736327776,1,1
1828,2013-02-02,20.8822704417192,24.771810441821106,17.754189374800227,13,8,6.801880253884912,17.0661916800265,80.33837095578397,65.14466518102743,1006.7191883575967,1002.966900112291,22.60783217363955,26.28196502256481,1,1
1829,2013-02-03,21.324852728874237,25.339604391645665,16.31082058502472,0,0,11.588160700970436,17.96046801493511,70.72863881992265,68.48589912311922,1004.1444677407088,1002.9921913539742,22.513200174388267,23.07643101775939,1,1
1830,2013-02-04,18.91574662882565,25.807953564563732,16.130457032418143,13,8,10.188076110349932,27.7348913322615,76.68861192294946,70.40776667986933,1007.436494975565,1007.864509117975,21.99256877092362,22.77099680973627,1,1
1831,2013-02-05,20.070971281924425,24.93146307126289,15.61750235672963,13,8,17.031820818195893,24.408268891666445,74.18085212061466,69.12737841274222,1011.8107614051944,1011.5890315871795,23.12257607782032,22.550201269255304,1,1
1832,2013-02-06,21.011495076440447,24.134713440162137,14.658425400575275,13,10,16.223732781407964,30.12762138094408,73.43535783002514,75.96656795289907,1013.1390289093887,1012.281479571587,22.18280699039166,23.009127391204576,1,1
1833,2013-02-07,20.36323505703857,31.360499049707503,13.664226673794987,13,1,9.38171420415381,24.005801604276556,59.63619644766501,48.0596247058066,1012.3669148948801,1010.6552400113063,22.18977091937896,24.058033259973048,1,1
1834,2013-02-08,18.981065358500462,23.187145599253913,11.87205328243136,0,0,15.415830254987807,21.02517326813345,68.06555246669815,60.16486112433674,1011.777687551422,1010.6001688112144,23.21756873196561,25.003045038727212,1,1
1835,2013-02-09,18.650161376499373,23.426773216704742,9.870826287459444,13,0,13.962572099176262,22.116069941525073,75.11034930047116,71.46284283456895,1008.8070254111124,1005.3083136117917,23.41259270428033,25.58092142498455,1,1
1836,2013-02-10,18.89946404695569,25.445955035084037,7.496312078086157,13,10,25.05066539272555,24.28308850734989,74.21757755437328,69.85751521362712,1010.329205685916,1010.5197346993277,23.34445810870273,24.72318867547737,1,1
1837,2013-02-11,20.734435002326524,27.627027739343923,16.085375245581123,13,8,11.854659200284717,20.05566233110556,75.94754170056034,61.51330480648468,1012.7011697440911,1011.3381889122674,20.074931485383857,20.025171211346155,1,1
1838,2013-02-12,21.214202761183923,22.456310975966435,13.174283457879575,13,0,9.170960301894848,26.03999605308225,89.08173892848953,82.39136615910797,1011.6476302246907,1011.1095891036293,22.29534337097269,22.866139363541034,1,1
1839,2013-02-13,20.23341341326051,22.960257033488112,53.65239291819888,13,11,19.4181643419462,24.67107626376969,88.95651097651744,69.06580593153785,1013.3720036955136,1012.3136406022901,23.31816064614077,25.557935152692426,1,1
1840,2013-02-14,20.05832206265147,25.02253923069881,15.667833962394207,13,8,19.703408432721588,25.863757549519292,80.62707049931355,68.44134577326196,1014.2181979996802,1013.2635907488514,23.84173529922189,25.423631385409827,1,1
1841,2013-02-15,20.11317311170659,23.326942360604388,7.752041240065006,13,0,12.531914413357306,15.50017361079206,91.65083876091816,59.358329521444404,1014.2094591810287,1012.4343035551108,22.00505028736097,24.23462435557692,1,1
1842,2013-02-16,19.12254587959245,23.591010891735912,16.789760622851176,13,8,14.784135702483619,26.30798739446693,71.93881440656027,64.51566643980838,1015.0484410956,1015.5869478266308,23.196365367767857,24.356089350590445,1,1
1843,2013-02-17,20.22880517412826,31.778373009571748,12.986862857484875,13,13,11.941116310168367,20.443862076171712,77.71347337256584,39.39367349061557,1017.7038162722307,1016.899989242664,22.895463723110808,22.537833829702805,1,1
1844,2013-02-18,19.547358776622985,21.092224662532114,10.957980485946429,13,8,23.506189132007755,24.953372913366078,82.43196243237261,63.34854363797539,1021.3639963552682,1020.944863883994,21.40645140116596,22.88477325852307,1,1
1845,2013-02-19,20.40715115747759,21.259353888139934,11.271204069378294,13,4,16.137282047145895,17.51049012619519,61.96946404236697,60.75298449332769,1023.4716505804432,1021.9645924164718,21.655875908057226,23.95081501863854,1,1
1846,2013-02-20,20.912512781461796,24.822173676995398,11.235251036604843,13,0,13.367876270774676,26.571378673293424,74.81332527120729,51.407446863189904,1021.5133970337987,1017.9727575710353,22.322138513551216,26.71558345283333,1,1
1847,2013-02-21,16.931573212547697,23.968409148623394,10.755945232411811,13,10,17.584496322228105,27.347339229442237,75.45758756287934,71.37314724915298,1015.5414357576747,1013.4375581436881,25.00956084948467,24.42236796571591,1,1
1848,2013-02-22,17.386697649795387,22.85217676504989,10.409076443733436,13,10,20.4045917713614,27.318592597703514,66.24586553707168,65.10741021954888,1009.24785416574,1011.2600226960836,21.868497972136606,20.437817676907727,1,1
1849,2013-02-23,17.607915206005174,25.80713625067244,9.015084437888008,13,4,24.810190784926878,20.82413154911787,68.72475479528707,51.572416137002286,1014.8352817482512,1013.3103889571173,22.084901851479124,25.430078162391762,1,1
1850,2013-02-24,18.85557414805927,24.25305720745635,7.8497097453299105,13,10,21.25410581182155,15.422285178819882,68.21382931099528,68.78502182584907,1017.4686999660727,1016.7168319029171,20.59333282501384,22.925454670484392,1,1
1851,2013-02-25,20.43119514857272,24.65742190229919,6.598779603591572,13,0,14.288302582176561,21.03854668994216,78.6355902121352,66.78281485808716,1019.8935196082083,1018.4662847472293,20.29353851212538,22.433005587624816,1,1
1852,2013-02-26,21.349998796165927,25.44394795394291,10.975994288886836,13,0,15.319875351347976,27.95158492773148,76.26164254265113,61.565162792740594,1017.1361693458521,1014.7414495550863,22.5673099735331,23.65345563049805,1,1
1853,2013-02-27,19.58057658780555,20.95645912690953,9.693944456946278,13,10,23.742172459574018,28.273518139857497,65.73657859720349,69.30809894889676,1016.9241044344561,1018.6460202183442,23.67243421021912,23.466899506313528,1,1
1854,2013-02-28,20.42821998834013,26.344346421624884,13.900848855469016,13,14,13.774866708768704,21.48163518715846,58.6233897142307,28.278376139207648,1032.9882275024818,1029.3473818293016,23.12595165720788,25.624596815418506,1,1
1855,2013-03-01,16.5,20.1,31.8,9,10,26.0,26.0,86.0,85.0,1014.4,1016.2,19.5,18.7,1,1
1856,2013-03-02,17.9,23.1,15.2,9,10,30.0,31.0,73.0,78.0,1021.0,1020.8,19.0,20.1,1,1
1857,2013-03-03,17.7,25.5,7.4,9,2,30.0,30.0,63.0,56.0,1021.6,1020.4,23.1,24.8,1,1
1858,2013-03-04,19.5,26.1,4.4,0,2,22.0,22.0,53.0,49.0,1021.9,1020.9,23.7,25.1,1,0
1859,2013-03-05,20.5,26.8,0.2,0,1,20.0,28.0,70.0,48.0,1021.7,1020.0,23.1,25.8,0,0
1860,2013-03-06,20.2,27.3,0.0,6,1,6.0,24.0,78.0,55.0,1020.9,1018.4,21.6,25.6,0,0
1861,2013-03-07,18.6,27.1,0.0,14,4,11.0,24.0,67.0,52.0,1019.9,1017.4,22.8,26.3,0,0
1862,2013-03-08,20.3,26.8,0.0,13,0,9.0,20.0,67.0,57.0,1022.1,1020.5,22.4,26.2,0,0
1863,2013-03-09,21.2,27.2,0.6,13,1,13.0,24.0,75.0,53.0,1021.3,1019.0,22.5,26.0,0,0
1864,2013-03-10,19.6,28.0,0.0,13,1,7.0,20.0,67.0,49.0,1020.1,1017.5,22.3,25.5,0,0
1865,2013-03-11,20.7,27.4,0.0,13,0,9.0,26.0,72.0,64.0,1020.7,1019.6,23.2,25.4,0,0
1866,2013-03-12,20.4,26.4,0.0,13,0,13.0,19.0,78.0,58.0,1021.0,1018.4,21.9,25.7,0,0
1867,2013-03-13,18.3,28.3,0.0,13,4,7.0,26.0,72.0,52.0,1014.5,1010.9,21.5,26.3,0,0
1868,2013-03-14,20.8,24.3,0.0,10,11,7.0,11.0,72.0,68.0,1012.0,1011.2,23.1,24.0,0,0
1869,2013-03-15,19.7,25.0,1.0,11,11,24.0,26.0,78.0,70.0,1016.1,1015.7,20.8,22.5,0,0
1870,2013-03-16,20.1,28.7,0.2,3,0,11.0,20.0,70.0,65.0,1013.6,1008.9,23.3,25.8,0,0
1871,2013-03-17,18.7,24.0,0.0,11,11,24.0,31.0,48.0,35.0,1013.0,1015.0,19.2,23.2,0,0
1872,2013-03-18,13.9,23.8,0.0,13,2,20.0,24.0,55.0,44.0,1021.1,1020.2,16.8,22.3,0,0
1873,2013-03-19,14.3,24.7,0.0,13,2,17.0,19.0,66.0,48.0,1024.2,1022.8,16.3,23.0,0,0
1874,2013-03-20,16.1,24.8,0.0,14,0,13.0,20.0,71.0,53.0,1025.4,1022.3,19.3,24.5,0,0
1875,2013-03-21,18.5,26.3,0.0,5,4,7.0,26.0,60.0,50.0,1019.4,1014.3,21.1,25.0,0,0
1876,2013-03-22,21.1,31.8,0.0,6,6,20.0,20.0,56.0,41.0,1013.5,1011.0,26.1,31.5,0,0
1877,2013-03-23,21.6,27.0,1.0,2,0,4.0,24.0,73.0,73.0,1016.5,1013.7,24.2,24.0,0,0
1878,2013-03-24,20.6,28.4,0.8,14,0,9.0,17.0,71.0,65.0,1015.9,1011.5,22.6,26.4,0,0
1879,2013-03-25,17.9,30.0,0.0,14,8,19.0,13.0,57.0,49.0,1018.3,1017.5,21.8,29.5,0,0
1880,2013-03-26,20.6,26.9,0.0,14,1,9.0,24.0,83.0,73.0,1019.4,1016.3,21.7,25.5,0,0
1881,2013-03-27,20.8,27.7,0.0,14,1,0.0,22.0,75.0,64.0,1019.0,1015.7,23.4,26.7,0,0
1882,2013-03-28,21.5,33.5,0.0,0,0,2.0,11.0,71.0,34.0,1016.8,1012.1,23.4,30.9,0,1
1883,2013-03-29,16.7,22.3,3.0,12,10,22.0,20.0,48.0,48.0,1018.5,1017.7,19.2,20.9,1,0
1884,2013-03-30,14.8,23.6,0.0,13,1,13.0,24.0,62.0,53.0,1017.6,1012.8,18.7,22.6,0,0
1885,2013-03-31,17.9,25.4,0.0,15,8,13.0,28.0,78.0,38.0,1011.4,1010.8,18.3,24.4,0,1
1886,2013-04-01,17.4,24.3,2.8,15,0,13.0,17.0,83.0,56.0,1017.9,1015.5,18.6,23.5,1,0
1887,2013-04-02,16.3,26.2,0.0,13,2,19.0,19.0,67.0,41.0,1016.0,1013.8,19.0,25.4,0,1
1888,2013-04-03,17.0,18.6,27.4,8,8,22.0,20.0,88.0,79.0,1020.9,1021.7,17.0,18.0,1,1
1889,2013-04-04,15.7,20.9,61.4,9,9,17.0,9.0,93.0,89.0,1028.2,1027.8,16.6,17.7,1,1
1890,2013-04-05,15.6,23.6,18.4,14,1,9.0,7.0,83.0,55.0,1030.4,1028.4,17.5,22.9,1,1
1891,2013-04-06,15.6,20.6,2.4,13,9,11.0,6.0,93.0,75.0,1028.0,1025.2,17.0,18.8,1,1
1892,2013-04-07,14.2,22.7,3.8,13,0,9.0,15.0,73.0,62.0,1024.5,1021.6,19.0,22.2,1,1
1893,2013-04-08,14.6,24.2,2.0,13,2,15.0,17.0,72.0,61.0,1025.3,1023.9,18.4,22.5,1,1
1894,2013-04-09,15.6,22.0,5.2,14,2,15.0,6.0,90.0,73.0,1026.7,1024.3,16.7,20.7,1,1
1895,2013-04-10,14.4,24.1,2.0,14,1,13.0,20.0,72.0,57.0,1024.8,1021.3,18.9,23.0,1,0
1896,2013-04-11,15.2,25.3,0.0,14,1,13.0,17.0,71.0,43.0,1023.5,1021.6,19.0,24.7,0,0
1897,2013-04-12,15.6,26.0,0.0,14,1,13.0,19.0,73.0,47.0,1025.9,1022.8,19.7,24.2,0,0
1898,2013-04-13,15.7,25.4,0.0,13,4,17.0,22.0,71.0,55.0,1021.5,1016.4,19.6,23.7,0,0
1899,2013-04-14,16.1,27.7,0.0,13,1,17.0,13.0,72.0,54.0,1013.9,1010.9,19.0,25.2,0,0
1900,2013-04-15,17.4,27.9,0.0,13,0,9.0,11.0,75.0,49.0,1010.1,1007.4,19.0,26.2,0,1
1901,2013-04-16,16.9,22.0,7.0,13,8,17.0,20.0,88.0,69.0,1015.0,1013.5,17.2,21.4,1,0
1902,2013-04-17,14.2,23.6,0.0,14,10,13.0,17.0,75.0,65.0,1016.7,1014.0,17.7,21.9,0,0
1903,2013-04-18,15.4,24.5,0.2,14,10,15.0,26.0,76.0,69.0,1014.7,1012.5,18.5,21.4,0,0
1904,2013-04-19,13.3,20.2,0.4,15,11,20.0,35.0,50.0,39.0,1014.7,1012.8,15.3,20.0,0,1
1905,2013-04-20,12.2,19.0,33.6,8,10,17.0,30.0,92.0,68.0,1013.7,1014.1,14.6,17.5,1,1
1906,2013-04-21,10.9,22.2,32.8,13,2,15.0,15.0,71.0,56.0,1016.1,1012.4,14.4,20.0,1,0
1907,2013-04-22,13.9,24.7,0.2,14,13,13.0,11.0,85.0,39.0,1011.0,1006.9,14.6,24.2,0,0
1908,2013-04-23,12.7,25.3,0.2,13,2,15.0,15.0,57.0,43.0,1012.7,1011.7,16.9,23.4,0,0
1909,2013-04-24,12.3,23.8,0.0,13,2,20.0,13.0,62.0,27.0,1018.9,1015.9,15.5,23.4,0,0
1910,2013-04-25,12.5,23.2,0.0,13,2,20.0,17.0,52.0,45.0,1021.8,1019.5,15.1,20.3,0,0
1911,2013-04-26,14.0,27.2,0.0,13,12,17.0,13.0,56.0,30.0,1022.6,1019.1,17.3,25.9,0,0
1912,2013-04-27,14.0,26.3,0.0,13,1,17.0,19.0,65.0,51.0,1022.0,1017.7,17.2,22.6,0,0
1913,2013-04-28,14.4,28.7,0.0,13,14,7.0,15.0,59.0,29.0,1019.0,1016.0,18.6,28.1,0,0
1914,2013-04-29,15.9,26.5,0.0,14,2,13.0,13.0,59.0,73.0,1022.4,1020.9,18.5,22.6,0,0
1915,2013-04-30,18.4,22.7,0.0,11,10,15.0,19.0,80.0,71.0,1025.6,1022.4,19.7,20.5,0,0
1916,2013-05-01,16.9,25.0,0.0,14,9,15.0,17.0,86.0,61.0,1018.7,1014.3,18.1,24.2,0,0
1917,2013-05-02,14.4,20.3,0.0,13,8,13.0,20.0,53.0,51.0,1025.3,1025.2,15.1,18.7,0,0
1918,2013-05-03,11.1,22.9,0.0,14,1,19.0,19.0,72.0,51.0,1026.7,1020.5,14.0,20.9,0,0
1919,2013-05-04,14.0,26.4,0.0,13,10,19.0,37.0,50.0,56.0,1017.9,1018.5,17.4,20.2,0,0
1920,2013-05-05,12.7,20.1,0.0,13,8,15.0,7.0,56.0,38.0,1025.1,1022.1,14.5,19.7,0,0
1921,2013-05-06,10.8,20.1,0.0,13,8,13.0,17.0,68.0,60.0,1026.6,1024.5,14.3,19.2,0,0
1922,2013-05-07,11.7,21.5,0.0,13,10,13.0,19.0,76.0,55.0,1028.7,1027.1,15.2,19.9,0,0
1923,2013-05-08,12.4,21.6,0.0,13,0,13.0,9.0,80.0,51.0,1031.1,1028.1,15.2,21.2,0,0
1924,2013-05-09,12.1,23.2,0.0,13,1,17.0,13.0,79.0,54.0,1030.7,1027.4,14.7,22.0,0,0
1925,2013-05-10,12.5,23.5,0.0,13,9,20.0,13.0,77.0,53.0,1030.8,1028.4,14.3,22.9,0,0
1926,2013-05-11,13.0,22.1,0.0,13,1,22.0,22.0,77.0,69.0,1030.2,1027.5,15.2,20.8,0,0
1927,2013-05-12,14.0,22.1,0.0,13,1,13.0,13.0,93.0,59.0,1027.2,1022.7,14.3,21.4,0,0
1928,2013-05-13,13.7,22.8,0.0,13,5,9.0,11.0,88.0,53.0,1018.9,1014.2,14.4,21.9,0,0
1929,2013-05-14,14.2,21.3,0.0,13,9,20.0,13.0,60.0,31.0,1013.8,1011.1,14.2,20.0,0,0
1930,2013-05-15,9.2,20.6,0.2,13,14,15.0,28.0,59.0,34.0,1013.2,1009.6,13.6,20.1,0,0
1931,2013-05-16,13.6,20.6,0.0,6,13,22.0,31.0,55.0,36.0,1010.3,1007.3,16.9,19.4,0,0
1932,2013-05-17,12.2,19.6,0.0,15,15,24.0,28.0,50.0,33.0,1011.9,1010.4,14.7,18.6,0,0
1933,2013-05-18,11.1,20.6,0.0,13,13,17.0,22.0,53.0,31.0,1014.7,1011.8,13.2,19.1,0,0
1934,2013-05-19,9.8,20.2,0.0,13,13,20.0,20.0,54.0,30.0,1016.8,1014.1,12.1,19.0,0,0
1935,2013-05-20,10.1,20.7,0.0,13,15,19.0,22.0,61.0,37.0,1018.7,1014.7,11.3,19.6,0,0
1936,2013-05-21,10.1,22.5,0.0,13,12,22.0,20.0,55.0,32.0,1015.3,1012.3,15.4,21.8,0,0
1937,2013-05-22,9.4,16.0,0.0,14,11,17.0,20.0,71.0,79.0,1015.0,1010.1,11.2,14.5,0,1
1938,2013-05-23,10.6,17.4,27.2,15,9,11.0,22.0,93.0,71.0,1013.7,1012.7,13.4,16.4,1,1
1939,2013-05-24,12.7,20.6,30.6,13,10,28.0,24.0,89.0,47.0,1019.1,1017.9,13.0,20.1,1,1
1940,2013-05-25,10.6,21.3,20.0,13,10,22.0,15.0,83.0,50.0,1023.7,1022.1,12.2,20.8,1,0
1941,2013-05-26,9.5,21.3,0.0,13,4,20.0,4.0,70.0,45.0,1025.7,1023.0,11.3,20.2,0,1
1942,2013-05-27,10.6,20.2,3.4,13,10,22.0,24.0,84.0,58.0,1029.4,1028.2,11.6,19.4,1,1
1943,2013-05-28,11.6,19.3,28.6,14,0,11.0,15.0,94.0,75.0,1032.8,1030.2,12.9,17.8,1,0
1944,2013-05-29,11.3,21.1,0.2,13,1,15.0,15.0,94.0,60.0,1031.4,1027.8,12.3,20.6,0,0
1945,2013-05-30,11.7,21.4,0.0,14,1,15.0,7.0,90.0,67.0,1029.3,1025.9,12.8,20.0,0,0
1946,2013-05-31,11.8,24.9,0.0,13,5,9.0,13.0,84.0,40.0,1028.0,1023.8,13.9,24.1,0,0
1947,2013-06-01,13.9,21.2,0.0,3,3,11.0,17.0,62.0,61.0,1019.4,1014.1,18.7,19.9,0,1
1948,2013-06-02,14.4,15.8,14.8,13,12,20.0,24.0,92.0,68.0,1006.1,1009.8,14.7,14.0,1,1
1949,2013-06-03,9.9,19.5,34.4,13,10,24.0,13.0,57.0,44.0,1020.5,1018.9,11.7,19.1,1,0
1950,2013-06-04,10.3,21.1,0.0,13,8,24.0,9.0,66.0,53.0,1026.3,1023.8,12.2,20.7,0,0
1951,2013-06-05,10.5,19.3,0.0,14,1,7.0,13.0,87.0,70.0,1025.8,1021.6,11.7,18.3,0,0
1952,2013-06-06,11.7,20.1,0.0,13,5,15.0,6.0,61.0,59.0,1022.8,1020.0,14.9,19.2,0,0
