,index,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1498,1641,2013-08-27,MountGinini,0.6,9.8,0.0,SW,39.0,W,W,15.0,9.0,66.0,56.0,5.8,9.1,No,No
1499,1642,2013-08-28,MountGinini,2.1,11.7,0.0,SW,41.0,SW,NNE,19.0,15.0,98.0,82.0,4.7,9.8,No,No
1500,1643,2013-08-29,MountGinini,2.0,9.1,0.0,NNE,69.0,N,NNE,13.0,17.0,80.0,79.0,6.8,7.0,No,Yes
1501,1644,2013-08-30,MountGinini,3.2,8.3,10.8,NNW,67.0,W,W,30.0,26.0,98.0,86.0,4.6,6.9,Yes,No
1502,1645,2013-08-31,MountGinini,1.8,10.2,0.2,WSW,50.0,W,WNW,7.0,15.0,93.0,58.0,3.7,9.1,No,No
1503,1646,2013-09-01,MountGinini,3.0,14.1,0.0,SW,31.0,WNW,SW,9.0,6.0,52.0,33.0,7.8,13.9,No,No
1504,1647,2013-09-02,MountGinini,5.8,16.5,0.0,SSW,44.0,SE,ENE,7.0,7.0,40.0,43.0,11.7,15.4,No,No
1505,1648,2013-09-03,MountGinini,6.4,15.7,0.0,NNE,26.0,SW,NNE,6.0,9.0,56.0,55.0,10.9,13.4,No,No
1506,1649,2013-09-04,MountGinini,4.8,14.5,0.0,W,33.0,NW,WNW,13.0,13.0,63.0,54.0,9.5,13.2,No,No
1507,1650,2013-09-05,MountGinini,5.2,13.6,0.0,WSW,46.0,WSW,W,13.0,11.0,82.0,71.0,9.2,11.5,No,No
1508,1651,2013-09-06,MountGinini,5.8,14.4,0.0,WNW,46.0,W,WNW,13.0,20.0,85.0,57.0,9.8,12.1,No,No
1509,1652,2013-09-07,MountGinini,7.0,13.4,0.0,W,69.0,W,W,24.0,28.0,97.0,68.0,8.7,10.9,No,No
1510,1653,2013-09-08,MountGinini,1.4,11.9,0.0,WNW,30.0,W,W,13.0,11.0,26.0,37.0,7.3,10.4,No,No
1511,1654,2013-09-09,MountGinini,3.1,15.5,0.0,NW,70.0,NW,NW,13.0,28.0,15.0,39.0,10.3,13.6,No,No
1512,1655,2013-09-10,MountGinini,4.4,9.3,0.4,W,69.0,W,WNW,19.0,30.0,93.0,90.0,6.6,6.1,No,No
1513,1656,2013-09-11,MountGinini,-1.2,5.8,0.0,WSW,80.0,WSW,WSW,22.0,19.0,88.0,86.0,1.1,1.7,No,No
1514,1657,2013-09-12,MountGinini,-1.5,5.6,0.0,WSW,65.0,WSW,WSW,17.0,19.0,90.0,71.0,2.5,2.9,No,No
1515,1658,2013-09-13,MountGinini,-6.3,4.1,0.0,ENE,46.0,E,ENE,24.0,17.0,88.0,93.0,-0.7,1.4,No,Yes
1516,1659,2013-09-14,MountGinini,-1.0,7.9,21.4,SW,31.0,NE,WSW,6.0,9.0,98.0,78.0,3.0,7.1,Yes,No
1517,1660,2013-09-15,MountGinini,0.5,9.8,0.2,ENE,31.0,WSW,N,6.0,6.0,98.0,78.0,2.9,9.5,No,No
1518,1661,2013-09-16,MountGinini,2.3,5.3,0.0,ENE,72.0,ENE,ENE,17.0,24.0,98.0,97.0,4.0,4.3,No,Yes
1519,1662,2013-09-17,MountGinini,3.2,4.5,83.8,ENE,59.0,SW,WSW,20.0,24.0,97.0,97.0,3.4,3.5,Yes,Yes
1520,1663,2013-09-18,MountGinini,2.7,7.4,24.8,W,91.0,WSW,W,28.0,24.0,97.0,99.0,3.3,4.5,Yes,Yes
1521,1664,2013-09-19,MountGinini,-2.1,1.2,9.2,WSW,76.0,W,W,13.0,22.0,98.0,97.0,-0.5,0.2,Yes,Yes
1522,1665,2013-09-20,MountGinini,-2.0,1.8,2.6,WSW,61.0,W,WSW,28.0,26.0,97.0,97.0,-1.5,-0.3,Yes,Yes
1523,1666,2013-09-21,MountGinini,-1.6,10.7,4.0,SW,54.0,SSW,W,15.0,11.0,98.0,50.0,1.7,9.5,Yes,No
1524,1667,2013-09-22,MountGinini,1.3,9.2,0.0,SW,44.0,WSW,NW,15.0,15.0,94.0,86.0,4.6,7.4,No,No
1525,1668,2013-09-23,MountGinini,3.6,15.4,0.2,WNW,48.0,NW,WNW,13.0,17.0,68.0,36.0,8.8,14.8,No,No
1526,1669,2013-09-24,MountGinini,6.0,15.2,0.0,NNW,63.0,W,W,13.0,19.0,50.0,65.0,10.3,13.3,No,No
1527,1670,2013-09-25,MountGinini,5.6,15.5,0.0,W,56.0,W,W,22.0,26.0,68.0,48.0,10.1,14.2,No,No
1528,1671,2013-09-26,MountGinini,5.4,5.6,0.0,WSW,98.0,W,W,35.0,35.0,96.0,93.0,5.5,1.8,No,No
1529,1672,2013-09-27,MountGinini,-3.0,13.0,1.0,SW,59.0,SW,WNW,15.0,13.0,41.0,40.0,5.2,11.8,No,No
1530,1673,2013-09-28,MountGinini,3.1,7.2,0.0,W,91.0,W,W,24.0,28.0,62.0,90.0,5.9,4.9,No,No
1531,1674,2013-09-29,MountGinini,-1.5,11.9,0.0,SW,56.0,SW,WSW,15.0,20.0,61.0,44.0,5.7,10.6,No,No
1532,1675,2013-09-30,MountGinini,2.5,17.2,0.0,NW,63.0,WNW,WNW,19.0,22.0,75.0,40.0,7.0,15.5,No,No
1533,1676,2013-10-01,MountGinini,7.0,9.6,0.0,WNW,94.0,W,W,30.0,28.0,43.0,98.0,9.6,0.7,No,Yes
1534,1677,2013-10-02,MountGinini,-1.9,6.6,10.0,WNW,74.0,W,WNW,26.0,35.0,94.0,75.0,2.2,5.4,Yes,Yes
1535,1678,2013-10-03,MountGinini,-1.9,5.3,7.8,WSW,48.0,SSW,SSW,15.0,20.0,98.0,93.0,-0.6,2.2,Yes,No
1536,1679,2013-10-04,MountGinini,-2.7,12.2,0.2,S,33.0,SSW,W,19.0,7.0,31.0,60.0,5.3,11.7,No,No
1537,1680,2013-10-05,MountGinini,3.5,12.9,0.2,W,43.0,WSW,WSW,20.0,20.0,47.0,47.0,8.0,11.0,No,No
1538,1681,2013-10-06,MountGinini,5.3,15.6,0.0,WNW,78.0,WNW,W,26.0,22.0,47.0,40.0,8.7,13.3,No,No
1539,1682,2013-10-07,MountGinini,0.2,12.1,0.0,W,43.0,SSW,N,17.0,7.0,93.0,77.0,3.6,8.5,No,No
1540,1683,2013-10-08,MountGinini,-0.1,12.4,0.0,S,37.0,S,NNW,19.0,6.0,79.0,57.0,3.6,10.7,No,No
1541,1684,2013-10-09,MountGinini,3.0,17.2,0.0,W,52.0,WSW,W,20.0,22.0,32.0,35.0,8.3,15.7,No,No
1542,1685,2013-10-10,MountGinini,8.2,18.4,0.0,WSW,70.0,WNW,WNW,33.0,28.0,34.0,31.0,11.9,18.0,No,Yes
1543,1686,2013-10-11,MountGinini,0.1,12.5,1.4,WSW,80.0,SW,WSW,13.0,15.0,83.0,36.0,3.1,11.9,Yes,No
1544,1687,2013-10-12,MountGinini,1.5,16.7,0.2,SW,50.0,WSW,WNW,11.0,17.0,34.0,30.0,9.2,16.0,No,No
1545,1688,2013-10-13,MountGinini,7.2,16.3,0.0,NW,69.0,NW,WNW,22.0,24.0,27.0,38.0,11.9,13.4,No,Yes
1546,1689,2013-10-14,MountGinini,-5.0,7.3,2.6,WSW,46.0,SW,WSW,15.0,13.0,96.0,54.0,-2.4,7.3,Yes,No
1547,1690,2013-10-15,MountGinini,-3.2,10.1,0.0,WSW,50.0,SW,WSW,13.0,24.0,55.0,49.0,2.1,8.7,No,No
1548,1691,2013-10-16,MountGinini,1.5,13.8,0.0,NW,83.0,WNW,WNW,19.0,24.0,54.0,39.0,5.1,13.4,No,No
1549,1692,2013-10-17,MountGinini,5.1,9.9,0.0,NW,74.0,WNW,W,26.0,31.0,33.0,93.0,8.1,2.8,No,No
1550,1693,2013-10-18,MountGinini,-4.4,12.3,0.6,SW,74.0,NNE,WNW,13.0,13.0,46.0,29.0,1.5,11.8,No,No
1551,1694,2013-10-19,MountGinini,1.5,17.1,0.0,N,30.0,W,NNE,15.0,7.0,31.0,37.0,8.8,16.7,No,No
1552,1695,2013-10-20,MountGinini,7.2,18.8,0.0,W,41.0,WNW,WNW,13.0,20.0,38.0,34.0,11.7,17.5,No,No
1553,1696,2013-10-21,MountGinini,10.5,22.0,0.0,N,48.0,NW,WNW,22.0,19.0,54.0,43.0,13.7,19.2,No,No
1554,1697,2013-10-22,MountGinini,10.4,17.4,0.6,NNW,69.0,NNW,NW,24.0,20.0,95.0,99.0,11.9,10.5,No,Yes
1555,1698,2013-10-23,MountGinini,4.3,6.8,22.8,NW,80.0,W,W,31.0,31.0,97.0,97.0,4.7,5.9,Yes,No
1556,1699,2013-10-24,MountGinini,-2.1,5.1,0.2,W,69.0,W,WSW,28.0,22.0,97.0,57.0,-1.5,3.4,No,No
1557,1700,2013-10-25,MountGinini,-4.0,9.9,0.0,WSW,48.0,SW,W,20.0,15.0,73.0,43.0,0.2,8.9,No,No
1558,1701,2013-10-26,MountGinini,-2.1,11.7,0.0,SW,44.0,SSW,WSW,13.0,17.0,96.0,42.0,2.4,10.4,No,No
1559,1702,2013-10-27,MountGinini,1.2,13.8,0.0,NW,28.0,W,NNW,6.0,7.0,61.0,63.0,5.6,10.6,No,No
1560,1703,2013-10-28,MountGinini,2.2,14.2,0.0,ENE,33.0,NW,WNW,9.0,15.0,95.0,55.0,4.2,11.2,No,No
1561,1704,2013-10-29,MountGinini,3.9,11.5,0.0,S,37.0,SE,S,9.0,15.0,95.0,75.0,6.3,10.0,No,No
1562,1705,2013-10-30,MountGinini,-0.1,15.0,0.0,SSW,33.0,WSW,NW,2.0,13.0,38.0,52.0,9.0,13.2,No,No
1563,1706,2013-10-31,MountGinini,3.7,16.9,0.0,SW,33.0,WSW,WSW,9.0,13.0,52.0,39.0,9.3,15.0,No,No
1564,1707,2013-11-01,MountGinini,4.5,17.6,0.0,WSW,33.0,W,WNW,13.0,15.0,51.0,39.0,10.6,17.1,No,No
1565,1708,2013-11-02,MountGinini,8.0,18.9,0.0,W,46.0,SW,W,17.0,15.0,38.0,40.0,12.1,13.4,No,No
1566,1709,2013-11-03,MountGinini,8.7,15.6,0.0,W,83.0,W,W,33.0,24.0,49.0,40.0,11.7,12.0,No,No
1567,1710,2013-11-04,MountGinini,-4.8,11.7,0.0,SSW,43.0,SSW,S,7.0,11.0,56.0,32.0,1.6,10.8,No,No
1568,1711,2013-11-05,MountGinini,0.4,15.5,0.0,ESE,44.0,E,ENE,11.0,9.0,13.0,30.0,10.5,14.5,No,No
1569,1712,2013-11-06,MountGinini,5.2,19.3,0.0,WNW,28.0,NNE,W,6.0,11.0,28.0,23.0,12.9,17.6,No,No
1570,1713,2013-11-07,MountGinini,9.5,21.2,0.0,W,44.0,W,WNW,22.0,15.0,52.0,36.0,13.7,19.5,No,No
1571,1714,2013-11-08,MountGinini,13.1,21.4,0.0,NW,67.0,NW,NW,20.0,31.0,49.0,60.0,16.0,14.5,No,Yes
1572,1715,2013-11-09,MountGinini,4.8,12.5,6.0,W,43.0,W,WSW,17.0,19.0,98.0,52.0,7.0,11.4,Yes,No
1573,1716,2013-11-10,MountGinini,-0.4,3.0,0.0,E,54.0,E,E,20.0,20.0,97.0,97.0,0.6,0.2,No,Yes
1574,1717,2013-11-11,MountGinini,-1.5,4.8,21.8,E,65.0,ESE,E,26.0,22.0,97.0,97.0,-0.2,1.3,Yes,Yes
1575,1718,2013-11-12,MountGinini,-0.3,11.6,31.6,NW,50.0,W,NW,9.0,17.0,97.0,84.0,4.7,8.7,Yes,No
1576,1719,2013-11-13,MountGinini,1.7,7.4,0.2,WNW,57.0,WNW,WNW,24.0,24.0,99.0,97.0,3.4,4.9,No,No
1577,1720,2013-11-14,MountGinini,0.2,11.0,0.0,WSW,50.0,SW,WSW,22.0,11.0,95.0,90.0,5.0,7.7,No,No
1578,1721,2013-11-15,MountGinini,1.6,14.5,0.0,W,28.0,WNW,WNW,7.0,11.0,80.0,47.0,6.6,11.9,No,No
1579,1722,2013-11-16,MountGinini,2.4,8.4,0.0,E,35.0,E,E,17.0,13.0,98.0,97.0,3.4,8.0,No,No
1580,1723,2013-11-17,MountGinini,-0.2,12.8,0.6,ESE,35.0,ESE,ESE,13.0,7.0,95.0,51.0,4.1,12.4,No,No
1581,1724,2013-11-18,MountGinini,1.8,15.2,0.2,ESE,39.0,E,E,20.0,6.0,40.0,36.0,7.7,15.0,No,No
1582,1725,2013-11-19,MountGinini,5.8,19.4,0.0,SSW,33.0,SSW,NNE,17.0,6.0,72.0,60.0,10.8,15.2,No,No
1583,1726,2013-11-20,MountGinini,9.0,21.6,1.0,ENE,35.0,NW,NNW,6.0,7.0,36.0,34.0,14.7,21.6,No,No
1584,1727,2013-11-21,MountGinini,9.8,18.8,0.0,WNW,48.0,N,WNW,13.0,17.0,57.0,52.0,12.7,17.3,No,No
1585,1728,2013-11-22,MountGinini,8.9,17.1,0.0,W,48.0,N,WNW,15.0,20.0,99.0,53.0,10.2,16.2,No,No
1586,1729,2013-11-23,MountGinini,4.6,14.8,0.0,WNW,46.0,WNW,WNW,13.0,15.0,52.0,42.0,9.0,13.0,No,No
1587,1730,2013-11-24,MountGinini,2.4,15.0,0.0,SW,37.0,WSW,WNW,4.0,13.0,96.0,59.0,5.9,10.7,No,No
1588,1731,2013-11-25,MountGinini,2.9,12.6,0.0,SSE,41.0,SE,SSE,15.0,19.0,95.0,57.0,5.8,10.1,No,No
1589,1732,2013-11-26,MountGinini,0.9,16.5,0.0,ESE,30.0,SSW,NNE,13.0,9.0,31.0,49.0,10.3,15.1,No,No
1590,1733,2013-11-27,MountGinini,7.1,20.1,0.0,SW,33.0,WSW,SW,11.0,13.0,55.0,30.0,11.9,18.9,No,No
1591,1734,2013-11-28,MountGinini,10.0,21.2,0.0,SW,57.0,NW,WNW,19.0,22.0,40.0,31.0,15.1,18.6,No,No
1592,1735,2013-11-29,MountGinini,6.0,13.8,0.4,SW,69.0,WNW,S,2.0,7.0,99.0,47.0,6.9,12.6,No,No
1593,1736,2013-11-30,MountGinini,1.6,15.0,0.0,NE,26.0,WSW,NNE,6.0,9.0,80.0,55.0,6.8,10.8,No,No
1594,1737,2013-12-01,MountGinini,3.3,16.3,0.0,N,22.0,ENE,N,9.0,11.0,98.0,63.0,4.9,13.6,No,No
1595,1738,2013-12-02,MountGinini,4.6,21.8,0.0,WSW,41.0,WSW,SSW,13.0,9.0,48.0,33.0,12.3,20.2,No,No
1596,1739,2013-12-03,MountGinini,11.5,23.3,0.0,NW,35.0,W,WNW,13.0,11.0,44.0,38.0,16.4,22.8,No,No
1597,1740,2013-12-04,MountGinini,13.3,22.3,0.0,NW,69.0,NW,NW,13.0,31.0,43.0,40.0,15.4,21.0,No,Yes
1598,1741,2013-12-05,MountGinini,2.4,4.8,6.8,WSW,65.0,WSW,WSW,22.0,35.0,98.0,98.0,3.6,-0.3,Yes,Yes
1599,1742,2013-12-06,MountGinini,-2.5,10.1,13.8,W,44.0,SW,W,19.0,11.0,98.0,62.0,-0.4,7.6,Yes,No
1600,1743,2013-12-07,MountGinini,-0.4,16.9,0.0,SW,37.0,SW,WNW,17.0,13.0,62.0,49.0,7.4,15.6,No,No
1601,1744,2013-12-08,MountGinini,5.6,19.4,0.0,W,39.0,W,W,19.0,11.0,61.0,40.0,10.8,18.4,No,No
1602,1745,2013-12-09,MountGinini,10.6,21.5,0.0,WNW,94.0,WNW,NW,19.0,28.0,33.0,29.0,14.8,18.0,No,No
1603,1746,2013-12-10,MountGinini,4.8,13.0,0.4,WSW,65.0,W,WSW,26.0,30.0,58.0,46.0,7.4,11.1,No,No
1604,1747,2013-12-11,MountGinini,2.3,12.6,0.0,W,57.0,W,W,19.0,22.0,69.0,52.0,7.1,12.0,No,No
1605,1748,2013-12-12,MountGinini,3.4,17.2,0.0,WSW,43.0,W,WSW,17.0,20.0,81.0,40.0,9.0,15.7,No,No
1606,1749,2013-12-13,MountGinini,7.5,19.6,0.0,WSW,37.0,W,WNW,9.0,15.0,38.0,38.0,12.6,19.1,No,No
1607,1750,2013-12-14,MountGinini,8.2,18.0,0.0,NW,26.0,WSW,NW,4.0,13.0,97.0,52.0,11.0,16.5,No,No
1608,1751,2013-12-15,MountGinini,6.6,19.6,0.0,SW,28.0,W,WNW,2.0,9.0,98.0,42.0,9.7,17.6,No,No
1609,1752,2013-12-16,MountGinini,7.2,18.9,0.0,E,24.0,NE,N,7.0,9.0,98.0,80.0,8.8,14.7,No,No
1610,1753,2013-12-17,MountGinini,8.2,22.2,0.0,WSW,30.0,WSW,SW,7.0,13.0,67.0,44.0,14.6,20.3,No,Yes
1611,1754,2013-12-18,MountGinini,10.9,23.7,2.0,W,26.0,NW,WSW,13.0,9.0,72.0,37.0,15.7,22.7,Yes,No
1612,1755,2013-12-19,MountGinini,12.7,25.4,0.0,W,39.0,WNW,W,15.0,15.0,56.0,36.0,18.0,25.2,No,No
1613,1756,2013-12-20,MountGinini,15.4,27.3,0.0,SW,46.0,W,W,15.0,13.0,43.0,29.0,20.7,26.4,No,No
1614,1757,2013-12-21,MountGinini,13.9,24.7,0.0,NNW,35.0,NNW,NNE,15.0,11.0,48.0,47.0,19.2,22.3,No,No
1615,1758,2013-12-22,MountGinini,10.5,27.3,0.0,NW,69.0,NW,NW,28.0,26.0,60.0,26.0,17.5,25.6,No,No
1616,1759,2013-12-23,MountGinini,12.5,16.6,0.0,NW,48.0,NNE,W,9.0,20.0,72.0,98.0,14.5,12.0,No,Yes
1617,1760,2013-12-24,MountGinini,5.3,17.7,2.0,SW,28.0,NE,WNW,7.0,7.0,97.0,62.0,7.6,16.1,Yes,No
1618,1761,2013-12-25,MountGinini,6.4,14.8,0.0,ENE,26.0,NNE,WNW,9.0,9.0,95.0,97.0,11.4,11.8,No,No
1619,1762,2013-12-26,MountGinini,8.1,21.1,0.0,SW,41.0,SSW,WNW,15.0,9.0,94.0,43.0,11.9,18.0,No,Yes
1620,1763,2013-12-27,MountGinini,6.5,19.9,2.0,ENE,30.0,NW,NNW,2.0,6.0,48.0,46.0,14.7,18.9,Yes,No
1621,1764,2013-12-28,MountGinini,7.0,23.1,0.0,W,41.0,NNW,NW,9.0,19.0,55.0,41.0,16.5,21.7,No,No
1622,1765,2013-12-29,MountGinini,10.5,22.5,0.0,NW,39.0,ESE,SSW,6.0,13.0,29.0,16.0,13.0,22.2,No,No
1623,1766,2013-12-30,MountGinini,3.9,20.3,0.0,SW,41.0,W,W,7.0,17.0,61.0,33.0,10.9,19.3,No,No
1624,1767,2013-12-31,MountGinini,7.5,20.6,0.0,SW,46.0,WSW,WSW,11.0,19.0,23.0,20.0,12.3,19.8,No,No
1625,1768,2014-01-01,MountGinini,7.1,16.3,0.0,W,70.0,WNW,WSW,13.0,13.0,64.0,45.0,12.0,14.5,No,No
1626,1769,2014-01-02,MountGinini,9.3,16.9,0.2,W,78.0,WSW,WSW,22.0,24.0,95.0,36.0,13.1,14.8,No,No
1627,1770,2014-01-03,MountGinini,10.1,21.6,0.0,W,61.0,W,WNW,15.0,24.0,97.0,58.0,12.9,19.3,No,No
1628,1771,2014-01-04,MountGinini,4.2,16.5,0.0,W,50.0,WSW,WSW,13.0,24.0,52.0,35.0,8.3,15.3,No,No
1629,1772,2014-01-05,MountGinini,4.8,18.0,0.0,W,65.0,W,WNW,17.0,26.0,62.0,33.0,9.6,16.7,No,No
1630,1773,2014-01-06,MountGinini,2.1,15.5,0.0,W,76.0,WSW,WSW,15.0,15.0,54.0,30.0,6.6,13.9,No,No
1631,1774,2014-01-07,MountGinini,3.3,16.2,0.0,E,37.0,ENE,NE,4.0,6.0,67.0,46.0,9.2,14.2,No,No
1632,1775,2014-01-08,MountGinini,3.0,15.5,0.0,E,35.0,ENE,NE,17.0,6.0,98.0,54.0,6.3,14.3,No,No
1633,1776,2014-01-09,MountGinini,5.1,14.4,0.0,E,41.0,ENE,N,13.0,7.0,98.0,77.0,6.4,12.9,No,No
1634,1777,2014-01-10,MountGinini,6.1,17.0,0.0,NW,24.0,SW,WNW,7.0,9.0,72.0,95.0,13.9,13.6,No,Yes
1635,1778,2014-01-11,MountGinini,10.6,24.0,1.4,SW,37.0,SW,SW,19.0,19.0,93.0,39.0,14.0,22.5,Yes,No
1636,1779,2014-01-12,MountGinini,12.9,27.5,0.0,WSW,33.0,WSW,SSE,9.0,7.0,55.0,28.0,18.7,24.5,No,No
1637,1780,2014-01-13,MountGinini,11.6,26.1,0.0,SE,33.0,E,N,13.0,9.0,21.0,27.0,17.0,24.6,No,No
1638,1781,2014-01-14,MountGinini,14.5,29.0,0.0,ENE,31.0,WSW,S,4.0,7.0,31.0,24.0,21.4,28.1,No,No
1639,1782,2014-01-15,MountGinini,16.6,30.0,0.0,ESE,35.0,WSW,S,15.0,9.0,44.0,27.0,21.3,26.9,No,No
1640,1783,2014-01-16,MountGinini,17.8,30.7,0.0,ENE,46.0,E,E,7.0,11.0,22.0,18.0,25.6,30.0,No,No
1641,1784,2014-01-17,MountGinini,16.6,29.3,0.0,ENE,43.0,NNE,NNE,11.0,13.0,16.0,9.0,22.2,28.1,No,No
1642,1785,2014-01-18,MountGinini,17.4,31.1,0.0,NNW,70.0,WNW,NW,11.0,13.0,32.0,21.0,21.4,29.7,No,Yes
1643,1786,2014-01-19,MountGinini,14.4,26.9,6.0,NE,33.0,NW,NW,7.0,11.0,33.0,31.0,21.2,25.0,Yes,Yes
1644,1787,2014-01-20,MountGinini,10.3,18.5,1.4,ENE,37.0,NE,NNW,9.0,9.0,98.0,97.0,10.9,17.7,Yes,No
1645,1788,2014-01-21,MountGinini,8.8,21.9,0.0,SW,33.0,NNE,WSW,11.0,13.0,98.0,52.0,10.1,18.5,No,No
1646,1789,2014-01-22,MountGinini,8.2,20.0,0.0,NE,31.0,E,ENE,9.0,13.0,97.0,58.0,12.1,18.3,No,No
1647,1790,2014-01-23,MountGinini,4.9,20.0,0.0,E,31.0,ENE,ENE,17.0,13.0,98.0,44.0,8.7,18.7,No,No
1648,1791,2014-01-24,MountGinini,8.2,11.5,0.0,WSW,65.0,NNW,NW,22.0,31.0,99.0,98.0,10.8,10.6,No,Yes
1649,1792,2014-01-25,MountGinini,5.4,14.7,12.4,SW,61.0,SSW,NNE,7.0,6.0,96.0,72.0,8.1,12.7,Yes,No
1650,1793,2014-01-26,MountGinini,2.2,17.0,0.0,ENE,30.0,ENE,ENE,13.0,7.0,98.0,55.0,6.4,16.1,No,No
1651,1794,2014-01-27,MountGinini,6.1,22.6,0.0,NNW,26.0,WNW,W,2.0,7.0,49.0,41.0,14.4,21.4,No,No
1652,1795,2014-01-28,MountGinini,12.0,24.7,0.0,WNW,30.0,WNW,WNW,11.0,13.0,54.0,39.0,15.8,23.6,No,No
1653,1796,2014-01-29,MountGinini,14.8,29.0,0.0,S,37.0,W,SSW,17.0,7.0,43.0,31.0,19.0,27.8,No,No
1654,1797,2014-01-30,MountGinini,14.3,29.5,0.0,NNE,31.0,NNW,W,9.0,7.0,23.0,28.0,20.7,27.1,No,No
1655,1798,2014-01-31,MountGinini,17.4,29.7,0.0,W,39.0,WSW,WSW,11.0,15.0,31.0,30.0,22.2,28.6,No,No
1656,1799,2014-02-01,MountGinini,16.2,30.0,0.0,WSW,35.0,NW,SW,15.0,17.0,31.0,28.0,21.6,28.5,No,No
1657,1800,2014-02-02,MountGinini,17.6,30.0,0.0,NE,39.0,NW,NW,15.0,13.0,35.0,29.0,22.1,27.2,No,No
1658,1801,2014-02-03,MountGinini,17.2,29.9,0.0,ESE,43.0,WNW,WNW,13.0,11.0,31.0,26.0,21.5,29.1,No,No
1659,1802,2014-02-04,MountGinini,11.5,16.3,0.2,ESE,48.0,ESE,E,20.0,15.0,99.0,64.0,11.7,15.0,No,No
1660,1803,2014-02-05,MountGinini,2.4,15.0,0.2,ESE,48.0,E,E,20.0,13.0,98.0,55.0,3.6,14.3,No,No
1661,1804,2014-02-06,MountGinini,3.2,22.2,0.0,ESE,28.0,SSE,NNE,11.0,6.0,50.0,41.0,14.4,20.3,No,No
1662,1805,2014-02-07,MountGinini,10.1,25.8,0.0,SSW,35.0,SW,SW,9.0,9.0,46.0,27.0,16.6,23.6,No,No
1663,1806,2014-02-08,MountGinini,14.2,27.9,0.0,ENE,37.0,WNW,W,11.0,11.0,35.0,27.0,18.9,23.7,No,No
1664,1807,2014-02-09,MountGinini,16.7,28.5,0.0,WNW,44.0,NW,NW,17.0,20.0,33.0,23.0,19.9,27.7,No,No
1665,1808,2014-02-10,MountGinini,14.8,29.0,0.0,W,39.0,WNW,WNW,7.0,17.0,33.0,22.0,21.6,28.3,No,No
1666,1809,2014-02-11,MountGinini,11.1,27.5,0.0,WSW,41.0,WNW,WSW,15.0,20.0,46.0,19.0,17.3,26.1,No,No
1667,1810,2014-02-12,MountGinini,7.5,24.8,0.0,ESE,26.0,NE,NE,6.0,6.0,49.0,47.0,17.8,24.3,No,No
1668,1811,2014-02-13,MountGinini,10.5,23.5,0.0,NNE,31.0,ESE,WNW,11.0,7.0,21.0,43.0,18.6,20.5,No,Yes
1669,1812,2014-02-14,MountGinini,9.6,17.6,18.8,NE,35.0,NE,WNW,4.0,6.0,73.0,76.0,14.5,17.1,Yes,Yes
1670,1813,2014-02-15,MountGinini,11.3,14.9,11.0,NW,48.0,NNW,NNW,11.0,20.0,98.0,98.0,12.2,13.7,Yes,Yes
1671,1814,2014-02-16,MountGinini,12.2,16.0,57.4,SSW,48.0,SSW,S,9.0,17.0,97.0,99.0,14.1,11.8,Yes,Yes
1672,1815,2014-02-17,MountGinini,5.9,18.8,23.6,ESE,28.0,NE,WNW,6.0,11.0,94.0,61.0,10.8,17.1,Yes,No
1673,1816,2014-02-18,MountGinini,8.6,19.7,0.0,WNW,31.0,WNW,WNW,11.0,13.0,98.0,61.0,12.3,17.0,No,No
1674,1817,2014-02-19,MountGinini,12.2,19.2,0.0,NNW,56.0,NNW,NNW,20.0,9.0,99.0,98.0,13.7,11.5,No,Yes
1675,1818,2014-02-20,MountGinini,0.9,11.1,14.2,W,67.0,W,W,20.0,26.0,98.0,53.0,2.7,9.5,Yes,No
1676,1819,2014-02-21,MountGinini,2.2,18.5,0.0,WSW,52.0,SE,NW,6.0,7.0,38.0,42.0,10.3,17.8,No,No
1677,1820,2014-02-22,MountGinini,5.2,17.7,0.0,WSW,22.0,SW,WNW,4.0,2.0,93.0,59.0,9.9,17.4,No,No
1678,1821,2014-02-23,MountGinini,5.9,18.3,0.0,ESE,20.0,ESE,NW,4.0,6.0,42.0,57.0,12.9,17.2,No,No
1679,1822,2014-02-24,MountGinini,8.7,20.4,0.0,SSW,28.0,S,NNE,9.0,6.0,58.0,46.0,14.9,18.7,No,No
1680,1823,2014-02-25,MountGinini,10.1,21.4,0.0,NNW,33.0,NW,NW,11.0,11.0,64.0,37.0,14.5,19.2,No,No
1681,1824,2014-02-26,MountGinini,10.8,15.2,0.6,NW,52.0,NW,NNW,20.0,19.0,97.0,96.0,11.5,13.0,No,Yes
1682,1825,2014-02-27,MountGinini,10.5,15.8,8.4,ENE,30.0,NW,N,9.0,7.0,98.0,100.0,12.5,12.7,Yes,No
1683,1826,2014-02-28,MountGinini,7.8,10.1,0.0,ENE,28.0,ENE,E,13.0,7.0,98.0,97.0,8.5,9.6,No,No
1684,1827,2014-03-01,MountGinini,7.6,11.8,0.2,E,31.0,ENE,ENE,11.0,15.0,97.0,98.0,9.5,10.6,No,No
1685,1828,2014-03-02,MountGinini,6.3,16.8,0.0,ENE,30.0,E,ENE,15.0,11.0,97.0,74.0,9.9,15.5,No,No
