,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
1179,2016-05-23,Katherine,22.5,35.0,0.0,E,35.0,NE,E,7.0,20.0,67.0,1014.4,1009.4,28.5,No,No
1180,2016-05-24,Katherine,20.5,35.25,0.0,E,28.0,SE,SSE,11.0,11.0,66.0,1014.7,1010.4,27.25,No,No
1181,2016-05-25,Katherine,19.5,35.5,0.0,WSW,26.0,ENE,WSW,15.0,7.0,65.5,1014.3,1010.1,26.625,No,No
1182,2016-05-26,Katherine,18.5,35.5,0.0,SSE,24.0,SE,WNW,7.0,9.0,65.0,1014.7,1010.8,26.0,No,No
1183,2016-05-27,Katherine,19.0,35.9,0.0,E,26.0,NNW,SE,6.0,13.0,65.0,1014.6,1010.8,26.0,No,No
1184,2016-05-28,Katherine,19.7,36.1,0.0,SE,31.0,NNW,ENE,11.0,13.0,69.0,1014.4,1009.7,27.3,No,No
1185,2016-05-29,Katherine,23.7,35.5,0.0,ESE,33.0,NE,ESE,13.0,19.0,63.0,1014.1,1010.7,28.4,No,No
1186,2016-05-30,Katherine,20.5,35.5,0.0,ENE,35.0,ENE,ENE,9.0,13.0,63.0,1015.2,1010.4,27.0,No,No
1187,2016-05-31,Katherine,20.0,35.0,0.0,ESE,31.0,ENE,E,15.0,19.0,77.0,1015.6,1011.2,27.0,No,No
1188,2016-06-01,Katherine,21.0,34.0,0.0,SE,33.0,ESE,E,19.0,19.0,80.0,1016.2,1011.6,25.5,No,No
1189,2016-06-02,Katherine,19.8,33.5,0.0,E,35.0,E,E,13.0,17.0,73.0,1014.8,1010.9,26.2,No,No
1190,2016-06-03,Katherine,19.8,35.7,0.0,NNE,22.0,NNE,SE,9.0,13.0,66.0,1014.5,1010.9,26.4,No,No
1191,2016-06-04,Katherine,19.8,35.6,0.0,SSE,26.0,ENE,WNW,4.0,9.0,63.0,1014.0,1009.6,26.3,No,No
1192,2016-06-05,Katherine,21.6,34.5,0.0,E,26.0,E,SSE,17.0,6.0,61.0,1014.0,1010.0,27.3,No,No
1193,2016-06-06,Katherine,17.5,35.5,0.0,SE,24.0,SE,SE,6.0,15.0,61.0,1014.8,1010.7,24.5,No,No
1194,2016-06-07,Katherine,17.5,36.0,0.0,W,26.0,N,NW,6.0,11.0,65.0,1014.1,1009.5,26.0,No,No
1195,2016-06-08,Katherine,21.0,35.5,0.0,WNW,28.0,NW,N,9.0,13.0,70.0,1014.6,1010.0,28.0,No,No
1196,2016-06-09,Katherine,21.5,34.5,0.0,SE,33.0,NE,SE,11.0,19.0,63.0,1015.1,1011.7,28.0,No,No
1197,2016-06-10,Katherine,20.5,32.9,0.0,ESE,37.0,E,ESE,17.0,20.0,73.0,1017.9,1014.6,26.0,No,No
1198,2016-06-11,Katherine,19.2,32.7,0.0,E,41.0,ESE,E,20.0,24.0,42.0,1019.1,1014.5,24.8,No,No
1199,2016-06-12,Katherine,18.7,30.5,0.0,SSE,39.0,SE,SE,24.0,20.0,34.0,1020.4,1015.7,21.3,No,No
1200,2016-06-13,Katherine,17.0,30.5,0.0,ESE,35.0,SE,E,22.0,20.0,34.0,1018.8,1014.2,21.0,No,No
1201,2016-06-14,Katherine,16.5,32.5,0.0,ENE,44.0,ESE,E,19.0,22.0,71.0,1017.1,1013.3,23.5,No,No
1202,2016-06-15,Katherine,18.5,32.5,0.0,ENE,41.0,E,ESE,17.0,19.0,72.0,1015.7,1012.5,25.0,No,No
1203,2016-06-16,Katherine,20.0,33.5,0.0,ENE,31.0,ENE,ESE,15.0,11.0,79.0,1015.2,1010.4,25.0,No,No
1204,2016-06-17,Katherine,18.5,34.4,0.0,ENE,35.0,E,ENE,2.0,15.0,76.0,1013.2,1008.8,25.0,No,No
1205,2016-06-18,Katherine,19.4,34.3,0.0,SE,30.0,NNW,NNW,9.0,9.0,70.0,1013.4,1008.7,25.9,No,No
1206,2016-06-19,Katherine,19.6,32.5,0.0,SE,31.0,ESE,SE,15.0,17.0,59.0,1013.6,1009.2,25.1,No,No
1207,2016-06-20,Katherine,15.5,30.7,0.0,ESE,35.0,ESE,WSW,20.0,4.0,51.0,1014.9,1010.5,22.0,No,No
1208,2016-06-21,Katherine,11.4,31.0,0.0,SSE,30.0,ESE,SE,0.0,13.0,56.0,1014.1,1010.0,19.3,No,No
1209,2016-06-22,Katherine,10.0,32.5,0.0,SE,30.0,SE,SE,13.0,15.0,55.0,1014.9,1009.9,19.5,No,No
1210,2016-06-23,Katherine,10.0,34.0,0.0,ESE,20.0,SE,ESE,11.0,11.0,51.0,1013.9,1009.4,19.5,No,No
1211,2016-06-24,Katherine,13.5,34.0,0.0,SE,31.0,SE,ESE,11.0,20.0,56.0,1013.7,1010.4,20.5,No,No
1212,2016-06-25,Katherine,15.6,33.7,0.0,E,31.0,SE,ENE,13.0,17.0,64.0,1015.0,1011.1,24.0,No,No
1213,2016-06-26,Katherine,17.4,34.5,0.0,ENE,28.0,E,NE,9.0,11.0,72.0,1014.3,1010.4,23.3,No,No
1214,2016-06-27,Katherine,15.5,34.5,0.0,ESE,37.0,SE,ESE,11.0,20.0,63.0,1014.9,1011.3,22.5,No,No
1215,2016-06-28,Katherine,19.0,31.5,0.0,E,41.0,SE,SE,22.0,24.0,45.0,1017.3,1013.9,23.5,No,No
1216,2016-06-29,Katherine,15.5,31.5,0.0,ESE,37.0,ESE,ENE,19.0,17.0,39.0,1019.3,1013.7,21.5,No,No
1217,2016-06-30,Katherine,14.5,31.5,0.0,E,39.0,SE,ESE,13.0,19.0,53.0,1018.8,1014.0,21.0,No,No
1218,2016-07-01,Katherine,13.0,31.7,0.0,E,44.0,SE,ESE,13.0,24.0,58.0,1018.3,1013.8,22.0,No,No
1219,2016-07-02,Katherine,13.0,31.1,0.0,E,41.0,ESE,E,15.0,20.0,48.0,1019.5,1015.3,20.9,No,No
1220,2016-07-03,Katherine,13.0,30.5,0.0,SSE,31.0,ESE,ENE,15.0,13.0,52.5,1019.3,1014.7,20.95,No,No
1221,2016-07-04,Katherine,13.0,32.5,0.0,SSE,30.0,ESE,SE,13.0,15.0,57.0,1017.4,1012.2,21.0,No,No
1222,2016-07-05,Katherine,12.5,32.5,0.0,ESE,37.0,ESE,E,7.0,22.0,36.0,1017.3,1012.8,22.0,No,No
1223,2016-07-06,Katherine,12.0,31.5,0.0,SE,41.0,ESE,ESE,19.0,20.0,54.0,1017.8,1013.5,22.0,No,No
1224,2016-07-07,Katherine,14.5,30.5,0.0,ESE,39.0,ESE,E,13.0,19.0,40.0,1018.0,1013.5,20.0,No,No
1225,2016-07-08,Katherine,12.0,31.7,0.0,E,35.0,SE,ESE,9.0,19.0,49.0,1016.6,1013.0,20.5,No,No
1226,2016-07-09,Katherine,10.8,33.4,0.0,ESE,41.0,ESE,E,15.0,19.0,64.0,1015.9,1011.7,20.0,No,No
1227,2016-07-10,Katherine,13.4,34.5,0.0,NNE,26.0,ENE,ENE,7.0,11.0,57.0,1015.6,1010.9,23.1,No,No
1228,2016-07-11,Katherine,15.0,34.0,0.0,N,19.0,ENE,W,7.0,9.0,63.0,1015.1,1010.7,23.5,No,No
1229,2016-07-12,Katherine,19.0,34.0,0.0,S,39.0,ENE,SSE,19.0,19.0,73.0,1014.7,1010.9,26.0,No,Yes
1230,2016-07-13,Katherine,20.5,25.5,4.8,SE,50.0,ESE,SE,26.0,28.0,65.0,1017.1,1016.3,21.0,Yes,No
1231,2016-07-14,Katherine,15.5,25.2,0.4,SSE,39.0,SE,ESE,24.0,13.0,79.0,1020.7,1017.1,16.0,No,No
1232,2016-07-15,Katherine,12.2,25.5,0.0,SE,41.0,SE,SSE,26.0,24.0,67.0,1020.0,1014.7,15.0,No,No
1233,2016-07-16,Katherine,10.7,26.5,0.0,E,43.0,ESE,SE,19.0,17.0,55.0,1019.3,1014.5,16.2,No,No
1234,2016-07-17,Katherine,8.7,28.0,0.0,SSE,33.0,ESE,SW,17.0,9.0,48.0,1017.9,1013.3,17.0,No,No
1235,2016-07-18,Katherine,8.0,28.7,0.0,E,35.0,SE,SW,7.0,10.0,53.0,1015.5,1012.3499999999999,17.5,No,No
1236,2016-07-19,Katherine,11.2,31.0,0.0,ENE,24.0,E,ESE,13.0,11.0,56.0,1015.6,1011.4,18.7,No,No
1237,2016-07-20,Katherine,11.8,32.6,0.0,SE,35.0,SE,ESE,7.0,15.0,57.0,1016.3,1012.4,20.9,No,No
1238,2016-07-21,Katherine,11.2,33.0,0.0,ENE,33.0,ESE,E,11.0,11.0,52.0,1015.6,1011.2,20.6,No,No
1239,2016-07-22,Katherine,16.0,34.2,0.0,ESE,39.0,E,ENE,2.0,17.0,67.0,1014.5,1010.6,24.0,No,No
1240,2016-07-23,Katherine,18.3,35.0,0.0,ESE,35.0,SE,E,7.0,24.0,62.0,1014.3,1010.1,25.0,No,No
1241,2016-07-24,Katherine,18.9,34.5,0.0,E,43.0,ESE,ESE,13.0,19.0,60.0,1014.9,1010.8,26.3,No,No
1242,2016-07-25,Katherine,17.0,33.5,0.0,E,46.0,ESE,E,11.0,24.0,60.0,1015.3,1011.2,24.0,No,No
1243,2016-07-26,Katherine,16.5,32.5,0.0,E,39.0,ESE,E,20.0,20.0,60.0,1016.3,1011.5,23.5,No,No
1244,2016-07-27,Katherine,15.5,32.0,0.0,ESE,46.0,SE,ESE,15.0,22.0,30.0,1017.7,1013.1,22.5,No,No
1245,2016-07-28,Katherine,16.0,30.5,0.0,ESE,48.0,SE,ESE,24.0,22.0,21.0,1018.5,1013.5,21.0,No,No
1246,2016-07-29,Katherine,15.0,31.5,0.0,ESE,44.0,ESE,ESE,22.0,19.0,27.0,1017.0,1012.8,22.5,No,No
1247,2016-07-30,Katherine,11.0,32.0,0.0,E,41.0,ESE,SSE,11.0,17.0,54.0,1016.7,1011.8,20.7,No,No
1248,2016-07-31,Katherine,10.5,32.5,0.0,ESE,35.0,SE,E,13.0,17.0,34.0,1015.3,1011.3,20.2,No,No
1249,2016-08-01,Katherine,10.5,34.0,0.0,ESE,26.0,E,ENE,6.0,11.0,48.0,1014.0,1010.3,20.0,No,No
1250,2016-08-02,Katherine,11.0,33.5,0.0,E,43.0,ESE,E,11.0,20.0,36.0,1013.4,1009.7,22.0,No,No
1251,2016-08-03,Katherine,15.5,28.0,0.0,SE,43.0,ESE,ESE,28.0,20.0,28.0,1017.0,1013.3,19.5,No,No
1252,2016-08-04,Katherine,8.0,27.5,0.0,ESE,43.0,ESE,ESE,22.0,17.0,22.0,1017.7,1013.9,17.0,No,No
1253,2016-08-05,Katherine,6.5,27.7,0.0,E,44.0,SE,ESE,17.0,19.0,29.0,1017.7,1013.5,16.5,No,No
1254,2016-08-06,Katherine,6.2,29.6,0.0,E,44.0,ESE,E,17.0,19.0,58.0,1017.2,1012.7,16.8,No,No
1255,2016-08-07,Katherine,9.6,31.5,0.0,SSE,39.0,SSE,SE,7.0,13.0,57.0,1016.8,1012.7,21.4,No,No
1256,2016-08-08,Katherine,13.0,32.0,0.0,E,41.0,ESE,ESE,13.0,20.0,54.0,1017.0,1013.1,21.5,No,No
1257,2016-08-09,Katherine,13.5,33.5,0.0,SE,39.0,E,E,6.0,17.0,62.0,1016.7,1012.2,21.5,No,No
1258,2016-08-10,Katherine,14.5,34.0,0.0,SE,37.0,SE,E,6.0,13.0,51.0,1016.6,1011.9,22.5,No,No
1259,2016-08-11,Katherine,15.5,35.0,0.0,SE,43.0,ESE,SE,7.0,24.0,61.0,1017.1,1011.8,25.0,No,No
1260,2016-08-12,Katherine,19.0,34.6,0.0,ENE,50.0,SE,ENE,9.0,20.0,51.0,1017.5,1012.1,25.0,No,No
1261,2016-08-13,Katherine,14.6,34.1,0.0,NE,46.0,SE,NE,11.0,11.0,45.0,1017.0,1012.1,24.5,No,No
1262,2016-08-14,Katherine,16.2,33.5,0.0,ESE,46.0,ESE,SE,17.0,24.0,48.0,1017.4,1013.1,23.5,No,No
1263,2016-08-15,Katherine,12.5,33.5,0.0,ENE,46.0,SE,E,17.0,28.0,41.0,1017.0,1012.2,23.0,No,No
1264,2016-08-16,Katherine,11.5,34.0,0.0,ESE,41.0,ESE,SE,15.0,20.0,36.0,1016.5,1011.8,22.0,No,No
1265,2016-08-17,Katherine,13.0,33.5,0.0,ESE,31.0,SE,ESE,13.0,17.0,38.0,1015.6,1010.6,23.0,No,No
1266,2016-08-18,Katherine,19.5,34.4,0.0,ENE,35.0,N,E,11.0,11.0,48.0,1013.4,1008.8,28.0,No,No
1267,2016-08-19,Katherine,24.2,32.8,0.0,NE,30.0,NNE,ESE,15.0,13.0,60.0,1013.4,1009.8,27.4,No,No
1268,2016-08-20,Katherine,18.5,35.2,0.0,ENE,39.0,E,SE,4.0,19.0,54.0,1013.7,1009.0,27.0,No,No
1269,2016-08-21,Katherine,18.5,35.0,0.0,E,39.0,NNW,ENE,9.0,9.0,56.0,1012.7,1007.5,26.6,No,No
1270,2016-08-22,Katherine,19.5,34.5,0.0,WNW,35.0,NW,WNW,17.0,22.0,66.0,1011.0,1005.9,27.0,No,No
1271,2016-08-23,Katherine,22.0,34.5,0.0,NW,39.0,NW,NW,17.0,24.0,76.0,1010.8,1005.7,26.0,No,No
1272,2016-08-24,Katherine,18.0,35.0,0.0,SSW,33.0,NW,WSW,15.0,20.0,46.0,1011.9,1007.9,26.5,No,No
1273,2016-08-25,Katherine,16.5,35.0,0.0,ESE,33.0,ESE,NNW,20.0,11.0,37.0,1013.2,1009.2,24.5,No,No
1274,2016-08-26,Katherine,20.9,32.5,0.0,E,46.0,ESE,ESE,26.0,15.0,35.0,1016.9,1012.5,25.2,No,No
1275,2016-08-27,Katherine,13.9,31.9,0.0,E,46.0,ESE,SE,19.0,22.0,47.0,1018.4,1013.6,23.0,No,No
1276,2016-08-28,Katherine,11.6,33.5,0.0,ENE,30.0,E,S,7.0,11.0,45.0,1017.2,1011.4,21.9,No,No
1277,2016-08-29,Katherine,13.0,35.5,0.0,WNW,30.0,NNE,NNE,15.0,11.0,48.0,1015.8,1010.3,26.0,No,No
1278,2016-08-30,Katherine,19.0,36.5,0.0,N,24.0,NNW,E,7.0,7.0,67.0,1017.2,1011.5,28.0,No,No
1279,2016-08-31,Katherine,22.0,37.5,0.0,NE,30.0,NNE,S,7.0,13.0,61.0,1016.3,1010.8,29.0,No,No
1280,2016-09-01,Katherine,21.0,37.5,0.0,NE,30.5,NNW,N,17.0,11.0,68.0,1013.7,1008.2,29.0,No,No
1281,2016-09-02,Katherine,25.5,33.2,0.4,S,31.0,SW,S,6.0,13.0,73.0,1012.5,1008.8,27.0,No,No
1282,2016-09-03,Katherine,21.5,37.1,0.0,NNE,35.0,ESE,SSE,17.0,17.0,54.0,1012.6,1008.3,28.4,No,No
1283,2016-09-04,Katherine,22.4,34.5,0.0,ENE,41.0,ESE,E,15.0,19.0,61.0,1015.6,1012.2,28.3,No,No
1284,2016-09-05,Katherine,21.5,36.0,0.0,E,35.0,SE,ENE,17.0,19.0,48.0,1017.6,1012.6,26.0,No,No
1285,2016-09-06,Katherine,21.0,36.1,0.0,ESE,39.0,E,SE,15.0,22.0,52.0,1017.3,1012.2,26.5,No,No
1286,2016-09-07,Katherine,17.5,37.0,0.0,SE,43.0,SE,S,7.0,15.0,56.0,1016.8,1011.2,28.0,No,No
1287,2016-09-08,Katherine,19.0,37.0,0.0,ENE,33.0,NNE,ENE,11.0,17.0,61.0,1015.4,1010.6,28.5,No,No
1288,2016-09-09,Katherine,20.0,37.7,0.0,ESE,39.0,N,E,9.0,13.0,67.0,1014.8,1009.4,28.5,No,No
1289,2016-09-10,Katherine,24.6,37.7,0.0,SE,44.0,NW,ESE,9.0,15.0,58.0,1013.8,1008.6,30.0,No,No
1290,2016-09-11,Katherine,21.1,38.0,0.0,ESE,46.0,WNW,ENE,6.0,20.0,53.0,1013.1,1008.1,30.1,No,No
1291,2016-09-12,Katherine,22.5,38.0,0.0,ENE,33.0,WSW,E,6.0,15.0,61.0,1013.7,1008.5,29.5,No,No
1292,2016-09-13,Katherine,22.0,37.5,0.0,NNE,31.0,NW,WNW,19.0,17.0,64.0,1013.7,1007.9,29.0,No,No
1293,2016-09-14,Katherine,25.5,37.5,0.0,W,35.0,NNW,WNW,15.0,13.0,65.0,1013.5,1007.7,30.0,No,No
1294,2016-09-15,Katherine,26.5,37.5,0.0,NW,28.0,NW,NW,15.0,13.0,68.0,1013.8,1008.4,29.5,No,No
1295,2016-09-16,Katherine,26.0,36.0,0.0,ENE,50.0,N,N,11.0,13.0,62.0,1013.8,1008.8,30.0,No,Yes
1296,2016-09-17,Katherine,22.7,37.6,3.6,NE,33.0,NNW,E,9.0,17.0,58.0,1013.7,1008.7,29.8,Yes,No
1297,2016-09-18,Katherine,26.5,36.0,0.0,N,43.0,NW,E,9.0,19.0,72.0,1011.7,1006.3,29.2,No,Yes
1298,2016-09-19,Katherine,23.0,27.5,46.2,ENE,30.0,ENE,ENE,11.0,15.0,84.0,1012.0,1008.6,25.5,Yes,Yes
1299,2016-09-20,Katherine,23.0,35.0,5.0,W,22.0,NNE,W,9.0,13.0,80.0,1012.7,1008.7,26.5,Yes,Yes
1300,2016-09-21,Katherine,23.5,34.0,1.2,E,30.0,ENE,ESE,15.0,13.0,88.0,1014.1,1010.0,26.5,Yes,No
1301,2016-09-22,Katherine,24.0,35.0,0.0,ESE,39.0,ESE,ESE,13.0,20.0,62.0,1013.8,1009.4,30.5,No,No
1302,2016-09-23,Katherine,24.5,36.1,0.0,SE,26.0,N,SE,2.0,11.0,67.0,1012.8,1007.0,28.5,No,No
1303,2016-09-24,Katherine,26.1,34.9,0.0,NNW,30.0,NW,NNW,19.0,13.0,70.0,1011.4,1006.4,28.6,No,No
1304,2016-09-25,Katherine,26.8,38.5,0.0,WSW,41.0,WNW,ESE,15.0,9.0,63.0,1010.0,1005.6,30.1,No,No
1305,2016-09-26,Katherine,25.5,38.5,0.0,ENE,35.0,NNW,NNE,11.0,13.0,60.0,1011.3,1006.7,31.5,No,No
1306,2016-09-27,Katherine,24.0,39.0,0.0,WNW,28.0,NW,NW,15.0,6.0,52.0,1012.1,1006.7,32.0,No,No
1307,2016-09-28,Katherine,26.0,36.5,0.0,SSE,43.0,NNW,WSW,19.0,24.0,55.0,1011.4,1007.3,32.0,No,Yes
1308,2016-09-29,Katherine,24.5,38.5,1.6,WSW,35.0,W,SW,13.0,13.0,51.0,1010.2,1005.2,31.0,Yes,No
1309,2016-09-30,Katherine,24.0,38.6,0.0,NE,35.0,N,N,15.0,11.0,57.0,1010.4,1005.6,31.0,No,No
1310,2016-10-01,Katherine,26.0,36.0,0.0,NW,46.0,NW,WSW,13.0,20.0,65.0,1012.0,1007.4,30.8,No,Yes
1311,2016-10-02,Katherine,24.5,38.0,2.2,NW,28.0,NW,NW,13.0,11.0,66.0,1012.7,1007.0,30.0,Yes,No
1312,2016-10-03,Katherine,26.5,35.0,0.0,SSE,41.0,SSE,SSE,17.0,22.0,67.0,1012.8,1008.7,28.5,No,No
1313,2016-10-04,Katherine,23.0,35.7,0.0,SE,43.0,ESE,ESE,17.0,20.0,61.0,1013.2,1007.8,28.5,No,No
1314,2016-10-05,Katherine,23.0,36.0,0.0,SE,39.0,E,ESE,22.0,20.0,56.0,1014.1,1009.8,28.2,No,No
1315,2016-10-06,Katherine,16.5,36.5,0.0,E,44.0,SE,E,13.0,17.0,50.0,1014.9,1010.4,27.0,No,No
1316,2016-10-07,Katherine,23.5,37.2,0.0,E,46.0,E,ESE,17.0,20.0,53.0,1015.5,1010.8,30.0,No,No
1317,2016-10-08,Katherine,19.6,37.3,0.0,E,44.0,ENE,ESE,4.0,24.0,53.0,1015.8,1009.7,28.8,No,No
1318,2016-10-09,Katherine,21.3,37.5,0.0,S,31.0,WSW,S,7.0,17.0,39.0,1014.4,1008.8,31.2,No,No
1319,2016-10-10,Katherine,22.1,38.0,0.0,S,30.5,WNW,S,17.0,13.0,54.0,1013.2,1008.3,31.0,No,No
1320,2016-10-11,Katherine,21.6,38.0,0.0,ENE,30.0,NW,ESE,11.0,6.0,53.0,1012.3,1008.1,31.1,No,No
1321,2016-10-12,Katherine,24.5,37.5,0.0,SE,35.0,ESE,E,26.0,15.0,23.0,1013.2,1008.2,30.0,No,No
1322,2016-10-13,Katherine,19.0,36.5,0.0,SE,35.0,E,SE,19.0,19.0,16.0,1014.5,1008.6,28.5,No,No
1323,2016-10-14,Katherine,18.0,36.2,0.0,E,39.0,E,N,17.0,4.0,22.0,1013.8,1007.8,28.0,No,No
1324,2016-10-15,Katherine,15.4,36.7,0.0,WNW,43.0,SE,E,11.0,11.0,31.0,1012.8,1007.7,27.8,No,No
1325,2016-10-16,Katherine,20.5,38.0,0.0,N,26.0,N,N,17.0,9.0,53.0,1012.1,1007.3,30.7,No,No
1326,2016-10-17,Katherine,26.5,38.5,0.0,N,35.0,NNW,NNW,15.0,9.0,60.0,1011.5,1006.6,31.5,No,Yes
1327,2016-10-18,Katherine,23.5,37.5,1.6,ESE,41.0,WSW,ENE,2.0,20.0,62.0,1012.7,1008.1,30.5,Yes,No
1328,2016-10-19,Katherine,26.0,38.5,0.6,ESE,31.0,NW,SE,7.0,11.0,57.0,1012.4,1007.4,31.5,No,No
1329,2016-10-20,Katherine,25.0,39.0,0.0,NE,33.0,N,NNE,9.0,13.0,48.0,1011.5,1006.5,33.5,No,No
1330,2016-10-21,Katherine,26.0,38.9,0.0,S,44.0,NW,NNE,7.0,13.0,57.0,1012.4,1007.5,32.0,No,No
1331,2016-10-22,Katherine,25.8,29.1,0.0,SE,44.0,E,SE,24.0,22.0,48.0,1015.0,1013.3,28.7,No,No
1332,2016-10-23,Katherine,22.1,35.0,0.0,SSE,44.0,SE,ESE,24.0,17.0,55.0,1015.2,1009.6,25.3,No,No
1333,2016-10-24,Katherine,22.5,36.5,0.0,ESE,35.0,E,E,24.0,9.0,24.0,1012.8,1007.9,29.0,No,No
1334,2016-10-25,Katherine,21.0,38.0,0.0,ENE,37.0,SE,E,7.0,6.0,53.0,1012.4,1007.7,30.0,No,No
1335,2016-10-26,Katherine,25.9,38.0,0.0,ESE,26.0,N,NNE,9.0,9.0,53.0,1013.6,1007.7,31.4,No,No
1336,2016-10-27,Katherine,27.5,39.5,0.0,ENE,37.0,NW,NNW,11.0,11.0,61.0,1012.5,1006.7,33.0,No,No
1337,2016-10-28,Katherine,25.0,39.8,0.0,NW,31.0,WNW,ESE,17.0,11.0,57.0,1011.7,1005.9,31.5,No,No
1338,2016-10-29,Katherine,25.0,40.2,0.0,E,35.0,WNW,ESE,17.0,15.0,56.0,1012.0,1005.8,31.4,No,No
1339,2016-10-30,Katherine,28.2,41.0,0.0,ENE,31.0,NNW,NNE,19.0,13.0,56.0,1012.0,1005.8,32.5,No,No
1340,2016-10-31,Katherine,28.0,40.85,0.0,NW,41.0,NNW,SW,17.0,9.0,56.0,1010.7,1005.5,33.0,No,No
1341,2016-11-01,Katherine,25.65,40.7,0.0,SSW,43.0,SSW,SW,24.0,20.0,50.0,1012.0,1007.5,32.25,No,No
1342,2016-11-02,Katherine,23.3,39.5,0.0,E,48.0,E,ENE,17.0,20.0,44.0,1010.5,1005.3,31.5,No,No
1343,2016-11-03,Katherine,24.5,41.5,0.8,E,44.0,SSW,E,6.0,22.0,61.0,1011.0,1006.0,32.0,No,No
1344,2016-11-04,Katherine,27.0,41.4,0.0,ENE,39.0,W,ESE,7.0,20.0,56.0,1011.2,1005.8,33.0,No,No
1345,2016-11-05,Katherine,27.7,41.5,0.0,ESE,31.0,NW,E,15.0,13.0,58.0,1011.4,1006.1,32.5,No,No
1346,2016-11-06,Katherine,27.1,40.5,0.0,WNW,31.0,WNW,NE,15.0,4.0,54.0,1011.7,1006.0,32.1,No,No
1347,2016-11-07,Katherine,27.0,41.3,0.0,WNW,41.0,WNW,NW,22.0,17.0,61.0,1011.3,1005.0,32.5,No,No
1348,2016-11-08,Katherine,27.7,41.0,0.0,WNW,52.0,WNW,W,26.0,17.0,63.0,1010.5,1005.1,32.2,No,No
1349,2016-11-09,Katherine,27.5,41.5,0.0,WNW,31.0,NW,NE,22.0,9.0,64.0,1010.2,1004.6,32.5,No,No
1350,2016-11-10,Katherine,28.5,40.5,0.0,NW,41.0,WNW,SW,19.0,6.0,62.0,1011.4,1005.5,34.0,No,No
1351,2016-11-11,Katherine,27.5,41.0,0.0,W,37.0,NNW,NW,15.0,17.0,61.0,1010.5,1005.5,33.0,No,No
1352,2016-11-12,Katherine,27.0,40.7,0.0,N,30.0,WNW,WNW,19.0,7.0,58.0,1011.3,1006.1,32.2,No,No
1353,2016-11-13,Katherine,27.1,41.5,0.0,NW,33.0,NW,NNW,15.0,9.0,55.0,1010.0,1004.3,32.4,No,No
1354,2016-11-14,Katherine,25.5,36.0,0.0,ESE,72.0,ESE,ESE,15.0,17.0,60.0,1011.2,1007.2,31.0,No,No
1355,2016-11-15,Katherine,24.0,38.0,0.0,ESE,44.0,ENE,ENE,17.0,13.0,57.0,1012.7,1007.4,31.5,No,No
1356,2016-11-16,Katherine,19.4,39.1,0.0,ENE,35.0,ENE,S,9.0,9.0,27.0,1012.5,1007.2,31.4,No,No
1357,2016-11-17,Katherine,22.4,39.5,0.0,ESE,35.0,WNW,ENE,13.0,20.0,49.0,1011.8,1006.8,33.1,No,No
1358,2016-11-18,Katherine,26.5,39.2,0.0,E,31.0,NNE,E,9.0,11.0,52.0,1010.2,1005.2,32.5,No,No
1359,2016-11-19,Katherine,26.7,39.3,0.0,WNW,48.0,NW,ENE,15.0,17.0,56.0,1009.8,1005.3,31.7,No,Yes
1360,2016-11-20,Katherine,22.9,37.5,18.6,N,37.0,NNE,N,11.0,11.0,73.0,1010.8,1005.8,27.6,Yes,No
1361,2016-11-21,Katherine,25.0,37.4,0.4,NE,35.0,NW,NW,9.0,11.0,62.0,1010.3,1004.7,30.0,No,Yes
1362,2016-11-22,Katherine,21.3,35.5,15.6,ENE,57.0,ESE,NNE,7.0,6.0,75.0,1010.4,1005.5,25.8,Yes,No
1363,2016-11-23,Katherine,22.8,35.5,0.1,NNE,26.0,NNE,N,13.0,11.0,56.0,1010.0,1005.6,30.3,No,No
1364,2016-11-24,Katherine,26.7,37.5,0.0,S,28.0,N,ENE,11.0,13.0,68.0,1009.8,1004.7,29.5,No,No
1365,2016-11-25,Katherine,27.2,37.0,0.2,SE,39.0,WNW,SW,11.0,17.0,70.0,1008.8,1004.7,30.2,No,Yes
1366,2016-11-26,Katherine,24.1,37.6,2.2,S,33.0,WSW,SE,9.0,15.0,72.0,1010.1,1006.3,28.1,Yes,No
1367,2016-11-27,Katherine,26.4,39.7,0.0,NNE,33.0,W,N,20.0,11.0,59.0,1009.9,1004.9,32.1,No,No
1368,2016-11-28,Katherine,28.0,40.0,0.6,E,56.0,NNW,W,11.0,6.0,53.0,1009.8,1004.5,34.0,No,No
1369,2016-11-29,Katherine,25.0,39.8,0.0,WNW,37.0,NW,WNW,17.0,9.0,60.0,1010.5,1005.2,32.7,No,Yes
1370,2016-11-30,Katherine,25.1,40.0,2.0,ENE,61.0,NW,N,13.0,13.0,66.0,1009.0,1004.4,30.9,Yes,Yes
1371,2016-12-01,Katherine,23.2,39.55,8.0,NW,67.0,WNW,N,13.0,13.0,55.0,1008.6,1003.7,31.7,Yes,Yes
1372,2016-12-02,Katherine,23.2,39.1,6.4,E,61.0,NNW,NNW,9.0,15.0,57.0,1008.5,1006.0,31.6,Yes,Yes
1373,2016-12-03,Katherine,23.2,38.6,4.8,E,39.0,NNW,NE,0.0,20.0,59.0,1011.1,1006.4,31.5,Yes,No
